o,d,weight,o-point,d-point
84,177,347,POINT (1657816.123803127 2456923.6411466766),POINT (1657475.3152736844 2464983.7314137076)
84,178,166,POINT (1657816.123803127 2456923.6411466766),POINT (1658697.649964396 2449588.3883214933)
84,179,137,POINT (1657816.123803127 2456923.6411466766),POINT (1653164.8951738689 2462803.2162116403)
84,180,67,POINT (1657816.123803127 2456923.6411466766),POINT (1663383.2326757242 2458365.549245064)
84,183,250,POINT (1657816.123803127 2456923.6411466766),POINT (1661246.7197617888 2466433.40097876)
84,187,149,POINT (1657816.123803127 2456923.6411466766),POINT (1660873.3901306628 2459842.0655291583)
84,188,257,POINT (1657816.123803127 2456923.6411466766),POINT (1659062.8562972285 2452520.001899742)
84,189,61,POINT (1657816.123803127 2456923.6411466766),POINT (1659801.3857481158 2462044.5610874416)
84,190,310,POINT (1657816.123803127 2456923.6411466766),POINT (1655324.242010476 2465724.286058564)
84,191,20,POINT (1657816.123803127 2456923.6411466766),POINT (1662470.4552771682 2451038.098193027)
84,193,124,POINT (1657816.123803127 2456923.6411466766),POINT (1657450.7924677369 2453993.260291947)
84,195,238,POINT (1657816.123803127 2456923.6411466766),POINT (1656395.517797662 2463523.207788486)
84,196,14,POINT (1657816.123803127 2456923.6411466766),POINT (1654061.748449569 2462799.812356256)
84,197,77,POINT (1657816.123803127 2456923.6411466766),POINT (1659785.487432545 2454716.2872940414)
84,198,94,POINT (1657816.123803127 2456923.6411466766),POINT (1661230.77641166 2459107.7552823774)
84,206,62,POINT (1657816.123803127 2456923.6411466766),POINT (1656744.3821234605 2459126.458644443)
84,208,182,POINT (1657816.123803127 2456923.6411466766),POINT (1659968.10918148 2456181.564772103)
84,214,193,POINT (1657816.123803127 2456923.6411466766),POINT (1658530.7469627662 2455454.733369095)
84,216,125,POINT (1657816.123803127 2456923.6411466766),POINT (1655307.3807267118 2458399.544436788)
84,220,329,POINT (1657816.123803127 2456923.6411466766),POINT (1663368.1535643733 2451033.9555668784)
84,225,336,POINT (1657816.123803127 2456923.6411466766),POINT (1662120.5074645393 2455439.1162238186)
84,227,363,POINT (1657816.123803127 2456923.6411466766),POINT (1654244.551946963 2464263.8266923614)
84,231,57,POINT (1657816.123803127 2456923.6411466766),POINT (1663208.3410565308 2460564.8393836333)
84,232,315,POINT (1657816.123803127 2456923.6411466766),POINT (1661763.0305044434 2456173.752605095)
84,233,347,POINT (1657816.123803127 2456923.6411466766),POINT (1659984.0711625577 2463508.8921524067)
84,234,345,POINT (1657816.123803127 2456923.6411466766),POINT (1658538.7637957688 2459119.092525359)
84,235,172,POINT (1657816.123803127 2456923.6411466766),POINT (1661238.6897912147 2462771.196305541)
84,236,18,POINT (1657816.123803127 2456923.6411466766),POINT (1659793.3785258573 2458381.042168261)
84,237,130,POINT (1657816.123803127 2456923.6411466766),POINT (1658015.2264154153 2465713.936414581)
84,238,172,POINT (1657816.123803127 2456923.6411466766),POINT (1659237.6770195896 2450319.361272714)
84,239,122,POINT (1657816.123803127 2456923.6411466766),POINT (1665893.7169083597 2456888.297269174)
84,241,370,POINT (1657816.123803127 2456923.6411466766),POINT (1663033.5113679373 2462763.657443064)
84,243,40,POINT (1657816.123803127 2456923.6411466766),POINT (1652982.0835045492 2461339.054587997)
84,245,337,POINT (1657816.123803127 2456923.6411466766),POINT (1663200.6587958126 2456900.4238973428)
84,247,126,POINT (1657816.123803127 2456923.6411466766),POINT (1651014.4505884089 2463543.52647532)
84,249,162,POINT (1657816.123803127 2456923.6411466766),POINT (1655498.5262123905 2463526.6904588197)
84,251,33,POINT (1657816.123803127 2456923.6411466766),POINT (1658888.097166014 2454720.170646499)
84,253,203,POINT (1657816.123803127 2456923.6411466766),POINT (1661572.8156003258 2451042.2025684584)
84,255,100,POINT (1657816.123803127 2456923.6411466766),POINT (1655141.446662283 2464260.4191442616)
84,257,325,POINT (1657816.123803127 2456923.6411466766),POINT (1656038.4001581655 2464256.9730902943)
84,258,52,POINT (1657816.123803127 2456923.6411466766),POINT (1657990.765618003 2454724.0156804267)
84,260,63,POINT (1657816.123803127 2456923.6411466766),POINT (1658904.141910646 2462048.2323762076)
84,261,36,POINT (1657816.123803127 2456923.6411466766),POINT (1660349.469880249 2466437.0070478376)
84,262,102,POINT (1657816.123803127 2456923.6411466766),POINT (1654601.5934001908 2463530.1346375337)
84,266,224,POINT (1657816.123803127 2456923.6411466766),POINT (1657633.4535639822 2455458.541818732)
84,269,168,POINT (1657816.123803127 2456923.6411466766),POINT (1666791.5198381636 2456884.1783064534)
84,270,319,POINT (1657816.123803127 2456923.6411466766),POINT (1651911.1479552016 2463540.236243488)
84,272,194,POINT (1657816.123803127 2456923.6411466766),POINT (1664098.2863517583 2456896.4200628297)
84,277,153,POINT (1657816.123803127 2456923.6411466766),POINT (1666433.8659059817 2457618.8885700395)
84,281,116,POINT (1657816.123803127 2456923.6411466766),POINT (1652268.1007696895 2462806.581595513)
84,283,311,POINT (1657816.123803127 2456923.6411466766),POINT (1664455.8518409375 2456161.7466911864)
84,284,16,POINT (1657816.123803127 2456923.6411466766),POINT (1659070.7364965314 2456185.413328439)
84,285,286,POINT (1657816.123803127 2456923.6411466766),POINT (1660135.1788322916 2450315.3350703213)
84,287,300,POINT (1657816.123803127 2456923.6411466766),POINT (1655847.2794148256 2459130.084096792)
84,289,218,POINT (1657816.123803127 2456923.6411466766),POINT (1663908.2788184455 2451764.8462831685)
84,290,280,POINT (1657816.123803127 2456923.6411466766),POINT (1662668.282044009 2459834.38834606)
84,291,235,POINT (1657816.123803127 2456923.6411466766),POINT (1661222.9793738052 2455443.0780158597)
84,292,33,POINT (1657816.123803127 2456923.6411466766),POINT (1657832.4833502683 2464249.965456991)
84,293,281,POINT (1657816.123803127 2456923.6411466766),POINT (1658912.3385725063 2465710.4094516)
84,294,116,POINT (1657816.123803127 2456923.6411466766),POINT (1660690.754176871 2458377.2265354255)
84,295,338,POINT (1657816.123803127 2456923.6411466766),POINT (1662136.0713205927 2462767.4461196037)
84,297,295,POINT (1657816.123803127 2456923.6411466766),POINT (1660500.3413996487 2453246.871056325)
84,298,87,POINT (1657816.123803127 2456923.6411466766),POINT (1659976.0320475493 2459845.8464780003)
84,300,307,POINT (1657816.123803127 2456923.6411466766),POINT (1655664.5516759097 2457665.3451608275)
84,301,310,POINT (1657816.123803127 2456923.6411466766),POINT (1652442.263521056 2460608.61915999)
84,303,57,POINT (1657816.123803127 2456923.6411466766),POINT (1657824.2455496532 2460587.421128233)
84,304,219,POINT (1657816.123803127 2456923.6411466766),POINT (1659269.5570450437 2464976.642876767)
84,305,83,POINT (1657816.123803127 2456923.6411466766),POINT (1661048.1538644275 2457642.8077608766)
84,306,41,POINT (1657816.123803127 2456923.6411466766),POINT (1662493.46881893 2462033.316389327)
84,307,282,POINT (1657816.123803127 2456923.6411466766),POINT (1662660.579071721 2456169.7889907383)
84,311,325,POINT (1657816.123803127 2456923.6411466766),POINT (1652807.9042362904 2463536.9075278984)
84,312,200,POINT (1657816.123803127 2456923.6411466766),POINT (1662303.0897686537 2456904.3893593843)
84,315,294,POINT (1657816.123803127 2456923.6411466766),POINT (1654053.2504292019 2459137.2197966864)
84,316,171,POINT (1657816.123803127 2456923.6411466766),POINT (1663565.8158034487 2459830.4921081206)
84,317,234,POINT (1657816.123803127 2456923.6411466766),POINT (1656561.6718655992 2457661.684868133)
84,318,367,POINT (1657816.123803127 2456923.6411466766),POINT (1653339.1134326102 2460605.1822283003)
84,319,175,POINT (1657816.123803127 2456923.6411466766),POINT (1661397.8666290352 2453242.8762872275)
84,320,180,POINT (1657816.123803127 2456923.6411466766),POINT (1665711.2053193129 2455422.885635433)
84,321,329,POINT (1657816.123803127 2456923.6411466766),POINT (1653521.9118158706 2462069.452329916)
84,323,302,POINT (1657816.123803127 2456923.6411466766),POINT (1663740.7466312917 2457631.020914115)
84,332,317,POINT (1657816.123803127 2456923.6411466766),POINT (1657109.830227178 2462055.459549107)
84,333,347,POINT (1657816.123803127 2456923.6411466766),POINT (1655681.308230386 2464990.6658469574)
84,335,378,POINT (1657816.123803127 2456923.6411466766),POINT (1657808.1178620358 2453258.62562017)
84,337,141,POINT (1657816.123803127 2456923.6411466766),POINT (1661421.3535456923 2464235.4880353147)
84,338,261,POINT (1657816.123803127 2456923.6411466766),POINT (1661056.0353274923 2461306.7221280206)
84,339,119,POINT (1657816.123803127 2456923.6411466766),POINT (1662295.4504912612 2453238.843224489)
84,340,255,POINT (1657816.123803127 2456923.6411466766),POINT (1654418.8032109183 2462066.011825512)
84,346,321,POINT (1657816.123803127 2456923.6411466766),POINT (1654236.0222285208 2460601.706869768)
84,347,244,POINT (1657816.123803127 2456923.6411466766),POINT (1657268.1404905948 2452527.7965930174)
84,348,150,POINT (1657816.123803127 2456923.6411466766),POINT (1657458.850839091 2457657.986201712)
84,355,303,POINT (1657816.123803127 2456923.6411466766),POINT (1656910.8275174564 2453262.4672331675)
84,356,318,POINT (1657816.123803127 2456923.6411466766),POINT (1659452.278554183 2466440.5745548396)
84,357,36,POINT (1657816.123803127 2456923.6411466766),POINT (1656204.4627746162 2458395.9207628625)
84,359,260,POINT (1657816.123803127 2456923.6411466766),POINT (1659428.0990875603 2455450.886586648)
84,360,314,POINT (1657816.123803127 2456923.6411466766),POINT (1658006.9567252127 2462051.8651961302)
84,362,151,POINT (1657816.123803127 2456923.6411466766),POINT (1660675.234569206 2451046.26869498)
84,363,359,POINT (1657816.123803127 2456923.6411466766),POINT (1662485.6812871923 2458369.4800756676)
84,364,90,POINT (1657816.123803127 2456923.6411466766),POINT (1661040.388622987 2453977.6572270934)
84,367,68,POINT (1657816.123803127 2456923.6411466766),POINT (1657649.749561368 2462785.8121804916)
84,372,226,POINT (1657816.123803127 2456923.6411466766),POINT (1660317.755557599 2451781.194197096)
84,373,340,POINT (1657816.123803127 2456923.6411466766),POINT (1660516.0295956251 2460576.3032455645)
84,376,263,POINT (1657816.123803127 2456923.6411466766),POINT (1665171.0601406873 2454692.1823867806)
84,381,222,POINT (1657816.123803127 2456923.6411466766),POINT (1662478.0101897833 2454704.4073069287)
84,382,243,POINT (1657816.123803127 2456923.6411466766),POINT (1653513.3931460031 2458406.676628373)
84,385,257,POINT (1657816.123803127 2456923.6411466766),POINT (1657101.6036138115 2458392.258700954)
84,386,57,POINT (1657816.123803127 2456923.6411466766),POINT (1653878.9541661404 2461335.6158826496)
84,387,295,POINT (1657816.123803127 2456923.6411466766),POINT (1661937.9343510042 2453973.6606956436)
84,388,64,POINT (1657816.123803127 2456923.6411466766),POINT (1666251.3585536536 2456153.550951829)
84,390,63,POINT (1657816.123803127 2456923.6411466766),POINT (1666068.8604466259 2454688.030753189)
84,398,181,POINT (1657816.123803127 2456923.6411466766),POINT (1656927.1015693825 2460591.0502135903)
84,399,28,POINT (1657816.123803127 2456923.6411466766),POINT (1652450.9389992873 2464270.5262787812)
84,401,319,POINT (1657816.123803127 2456923.6411466766),POINT (1658348.10342234 2453989.4169811686)
84,403,121,POINT (1657816.123803127 2456923.6411466766),POINT (1654958.6605614892 2462796.3700273978)
84,404,244,POINT (1657816.123803127 2456923.6411466766),POINT (1661032.7393539161 2450311.2706369786)
84,405,146,POINT (1657816.123803127 2456923.6411466766),POINT (1652093.9994590129 2465004.072464375)
84,407,178,POINT (1657816.123803127 2456923.6411466766),POINT (1661778.699564124 2463501.5033349115)
84,408,91,POINT (1657816.123803127 2456923.6411466766),POINT (1656221.1780990376 2465720.8747161366)
84,409,179,POINT (1657816.123803127 2456923.6411466766),POINT (1660333.380239186 2459111.5727744536)
84,410,25,POINT (1657816.123803127 2456923.6411466766),POINT (1658555.1458189916 2466444.1035016505)
84,411,329,POINT (1657816.123803127 2456923.6411466766),POINT (1658364.1896160415 2461317.845671444)
84,412,363,POINT (1657816.123803127 2456923.6411466766),POINT (1659809.5093483622 2465706.843944606)
84,414,208,POINT (1657816.123803127 2456923.6411466766),POINT (1659777.7122191591 2451050.296574424)
84,417,55,POINT (1657816.123803127 2456923.6411466766),POINT (1667149.1995502617 2456149.395537761)
84,423,188,POINT (1657816.123803127 2456923.6411466766),POINT (1664280.8425726332 2458361.580011546)
84,426,310,POINT (1657816.123803127 2456923.6411466766),POINT (1657625.4792180455 2451793.0533817736)
84,427,164,POINT (1657816.123803127 2456923.6411466766),POINT (1651554.2208375433 2464273.818321054)
84,430,78,POINT (1657816.123803127 2456923.6411466766),POINT (1659992.2267755892 2467170.7016893914)
84,431,216,POINT (1657816.123803127 2456923.6411466766),POINT (1658546.8966649086 2462782.2159383167)
84,434,330,POINT (1657816.123803127 2456923.6411466766),POINT (1661215.298428351 2451777.164615246)
84,435,271,POINT (1657816.123803127 2456923.6411466766),POINT (1663025.7444812371 2459100.0050557037)
84,436,53,POINT (1657816.123803127 2456923.6411466766),POINT (1659595.1312231226 2449584.363770795)
84,437,26,POINT (1657816.123803127 2456923.6411466766),POINT (1661580.443979789 2454708.4056260986)
84,438,97,POINT (1657816.123803127 2456923.6411466766),POINT (1658189.677146062 2463516.12696522)
84,439,265,POINT (1657816.123803127 2456923.6411466766),POINT (1660857.807029394 2452512.0541112036)
84,440,212,POINT (1657816.123803127 2456923.6411466766),POINT (1662676.1015708118 2463497.7511697374)
84,442,276,POINT (1657816.123803127 2456923.6411466766),POINT (1656021.7483563945 2456931.073318973)
84,444,97,POINT (1657816.123803127 2456923.6411466766),POINT (1658372.4068360399 2464980.206409157)
84,445,302,POINT (1657816.123803127 2456923.6411466766),POINT (1660150.7401090832 2457646.6599411136)
84,446,282,POINT (1657816.123803127 2456923.6411466766),POINT (1661596.04923765 2462037.103095866)
84,448,54,POINT (1657816.123803127 2456923.6411466766),POINT (1663018.0941398512 2455435.116091568)
84,449,127,POINT (1657816.123803127 2456923.6411466766),POINT (1656761.056262779 2466451.045722319)
84,451,379,POINT (1657816.123803127 2456923.6411466766),POINT (1652633.786447382 2465734.288875808)
84,452,169,POINT (1657816.123803127 2456923.6411466766),POINT (1659610.734213803 2456916.0555289485)
84,453,44,POINT (1657816.123803127 2456923.6411466766),POINT (1656387.1863642065 2459860.586032225)
84,454,37,POINT (1657816.123803127 2456923.6411466766),POINT (1657284.309716966 2459856.958776066)
84,455,328,POINT (1657816.123803127 2456923.6411466766),POINT (1658729.6129757818 2464246.4038738087)
84,456,252,POINT (1657816.123803127 2456923.6411466766),POINT (1660508.12744227 2456912.20517335)
84,457,373,POINT (1657816.123803127 2456923.6411466766),POINT (1661953.4344260413 2461302.937366097)
84,459,39,POINT (1657816.123803127 2456923.6411466766),POINT (1663923.3163075414 2459096.0723174345)
84,460,328,POINT (1657816.123803127 2456923.6411466766),POINT (1656918.9066916034 2456927.376412558)
84,461,308,POINT (1657816.123803127 2456923.6411466766),POINT (1653696.1690728809 2459871.237297887)
84,462,370,POINT (1657816.123803127 2456923.6411466766),POINT (1652990.7383991429 2465000.778586257)
84,463,360,POINT (1657816.123803127 2456923.6411466766),POINT (1661755.3704042083 2452508.022801591)
84,465,372,POINT (1657816.123803127 2456923.6411466766),POINT (1657467.025024877 2461321.4766113907)
84,467,170,POINT (1657816.123803127 2456923.6411466766),POINT (1666609.0259789359 2455418.732124283)
85,86,182,POINT (1654593.1160068512 2459867.725291204),POINT (1662652.9924043706 2452503.9532126375)
85,87,266,POINT (1654593.1160068512 2459867.725291204),POINT (1665353.5759720677 2456157.6680023796)
85,96,63,POINT (1654593.1160068512 2459867.725291204),POINT (1656030.0163322194 2460594.640864351)
85,97,166,POINT (1654593.1160068512 2459867.725291204),POINT (1653887.5361979557 2464997.446191963)
85,98,149,POINT (1654593.1160068512 2459867.725291204),POINT (1655315.7534346976 2462062.5328618693)
85,99,358,POINT (1654593.1160068512 2459867.725291204),POINT (1662318.7175154695 2464231.772386572)
85,100,46,POINT (1654593.1160068512 2459867.725291204),POINT (1658705.4669808093 2453254.7457209425)
85,104,56,POINT (1654593.1160068512 2459867.725291204),POINT (1659436.042688766 2459115.3518548245)
85,105,109,POINT (1654593.1160068512 2459867.725291204),POINT (1657658.0717100643 2466447.593890173)
85,106,338,POINT (1654593.1160068512 2459867.725291204),POINT (1656578.2823933482 2464987.2178923343)
